id,name,isParent,dbcode,pid,categories
A020816,水的生产和供应业,FALSE,hgyd,A0208,月度数据
A020701,工业出口交货值,FALSE,hgyd,A0207,月度数据
A020702,煤炭开采和洗选业,FALSE,hgyd,A0207,月度数据
A020703,石油和天然气开采业,FALSE,hgyd,A0207,月度数据
A020704,黑色金属矿采选业,FALSE,hgyd,A0207,月度数据
A020705,有色金属矿采选业,FALSE,hgyd,A0207,月度数据
A020706,非金属矿采选业,FALSE,hgyd,A0207,月度数据
A020707,开采辅助活动,FALSE,hgyd,A0207,月度数据
A020708,其他采矿业,FALSE,hgyd,A0207,月度数据
A020709,农副食品加工业,FALSE,hgyd,A0207,月度数据
A02070A,食品制造业,FALSE,hgyd,A0207,月度数据
A02070B,酒、饮料和精制茶制造业,FALSE,hgyd,A0207,月度数据
A02070C,烟草制品业,FALSE,hgyd,A0207,月度数据
A02070D,纺织业,FALSE,hgyd,A0207,月度数据
A02070E,纺织服装、服饰业,FALSE,hgyd,A0207,月度数据
A02070F,皮革、毛皮、羽毛及其制品和制鞋业,FALSE,hgyd,A0207,月度数据
A02070G,木材加工及木、竹、藤、棕、草制品业,FALSE,hgyd,A0207,月度数据
A02070H,家具制造业,FALSE,hgyd,A0207,月度数据
A02070I,造纸及纸制品业,FALSE,hgyd,A0207,月度数据
A02070J,印刷和记录媒介复制业,FALSE,hgyd,A0207,月度数据
A02070K,文教、工美、体育和娱乐用品制造业,FALSE,hgyd,A0207,月度数据
A02070L,石油加工、炼焦及核燃料加工业,FALSE,hgyd,A0207,月度数据
A02070M,化学原料及化学制品制造业,FALSE,hgyd,A0207,月度数据
A02070N,医药制造业,FALSE,hgyd,A0207,月度数据
A02070O,化学纤维制造业,FALSE,hgyd,A0207,月度数据
A02070P,橡胶和塑料制品业,FALSE,hgyd,A0207,月度数据
A02070Q,非金属矿物制品业,FALSE,hgyd,A0207,月度数据
A02070R,黑色金属冶炼及压延加工业,FALSE,hgyd,A0207,月度数据
A02070S,有色金属冶炼及压延加工业,FALSE,hgyd,A0207,月度数据
A02070T,金属制品业,FALSE,hgyd,A0207,月度数据
A02070U,通用设备制造业,FALSE,hgyd,A0207,月度数据
A02070V,专用设备制造业,FALSE,hgyd,A0207,月度数据
A02070W,汽车制造业,FALSE,hgyd,A0207,月度数据
A02070X,铁路、船舶、航空航天和其他运输设备制造业,FALSE,hgyd,A0207,月度数据
A02070Y,电气机械及器材制造业,FALSE,hgyd,A0207,月度数据
A02070Z,通信设备、计算机及其他电子设备制造业,FALSE,hgyd,A0207,月度数据
A020710,仪器仪表制造业,FALSE,hgyd,A0207,月度数据
A020711,其他制造业,FALSE,hgyd,A0207,月度数据
A020712,废弃资源综合利用业,FALSE,hgyd,A0207,月度数据
A020713,金属制品、机械和设备修理业,FALSE,hgyd,A0207,月度数据
A020714,电力、热力的生产和供应业,FALSE,hgyd,A0207,月度数据
A020715,燃气生产和供应业,FALSE,hgyd,A0207,月度数据
A020716,水的生产和供应业,FALSE,hgyd,A0207,月度数据
A020601,工业出口交货值,FALSE,hgyd,A0206,月度数据
A020602,煤炭开采和洗选业,FALSE,hgyd,A0206,月度数据
A020603,石油和天然气开采业,FALSE,hgyd,A0206,月度数据
A020604,黑色金属矿采选业,FALSE,hgyd,A0206,月度数据
A020605,有色金属矿采选业,FALSE,hgyd,A0206,月度数据
A020606,非金属矿采选业,FALSE,hgyd,A0206,月度数据
A020607,其他采矿业,FALSE,hgyd,A0206,月度数据
A020608,农副食品加工业,FALSE,hgyd,A0206,月度数据
A020609,食品制造业,FALSE,hgyd,A0206,月度数据
A02060A,饮料制造业,FALSE,hgyd,A0206,月度数据
A02060B,烟草制品业,FALSE,hgyd,A0206,月度数据
A02060C,纺织业,FALSE,hgyd,A0206,月度数据
A02060D,纺织服装、鞋、帽制造业,FALSE,hgyd,A0206,月度数据
A02060E,皮革、毛皮、羽毛(绒)及其制品业,FALSE,hgyd,A0206,月度数据
A02060F,木材加工及木、竹、藤、棕、草制品业,FALSE,hgyd,A0206,月度数据
A02060G,家具制造业,FALSE,hgyd,A0206,月度数据
A02060H,造纸及纸制品业,FALSE,hgyd,A0206,月度数据
A02060I,印刷业和记录媒介的复制,FALSE,hgyd,A0206,月度数据
A02060J,文教体育用品制造业,FALSE,hgyd,A0206,月度数据
A02060K,石油加工、炼焦及核燃料加工业,FALSE,hgyd,A0206,月度数据
A02060L,化学原料及化学制品制造业,FALSE,hgyd,A0206,月度数据
A02060M,医药制造业,FALSE,hgyd,A0206,月度数据
A02060N,化学纤维制造业,FALSE,hgyd,A0206,月度数据
A02060O,橡胶制品业,FALSE,hgyd,A0206,月度数据
A02060P,塑料制品业,FALSE,hgyd,A0206,月度数据
A02060Q,非金属矿物制品业,FALSE,hgyd,A0206,月度数据
A02060R,黑色金属冶炼及压延加工业,FALSE,hgyd,A0206,月度数据
A02060S,有色金属冶炼及压延加工业,FALSE,hgyd,A0206,月度数据
A02060T,金属制品业,FALSE,hgyd,A0206,月度数据
A02060U,通用设备制造业,FALSE,hgyd,A0206,月度数据
A02060V,专用设备制造业,FALSE,hgyd,A0206,月度数据
A02060W,交通运输设备制造业,FALSE,hgyd,A0206,月度数据
A02060X,电气机械及器材制造业,FALSE,hgyd,A0206,月度数据
A02060Y,通信设备、计算机及其他电子设备制造业,FALSE,hgyd,A0206,月度数据
A02060Z,仪器仪表及文化、办公用机械制造业,FALSE,hgyd,A0206,月度数据
A020610,工艺品及其他制造业,FALSE,hgyd,A0206,月度数据
A020611,废弃资源和废旧材料回收加工业,FALSE,hgyd,A0206,月度数据
A020612,电力、热力的生产和供应业,FALSE,hgyd,A0206,月度数据
A020613,燃气生产和供应业,FALSE,hgyd,A0206,月度数据
A020614,水的生产和供应业,FALSE,hgyd,A0206,月度数据
A0101,居民消费价格分类指数(上年同月=100),TRUE,hgyd,A01,月度数据
A0102,居民消费价格分类指数(上年同期=100),TRUE,hgyd,A01,月度数据
A0103,居民消费价格分类指数(上月=100),TRUE,hgyd,A01,月度数据
A0104,商品零售价格分类指数(上年同月=100),TRUE,hgyd,A01,月度数据
A0105,商品零售价格分类指数(上年同期=100),TRUE,hgyd,A01,月度数据
A0106,商品零售价格分类指数(上月=100),TRUE,hgyd,A01,月度数据
A0107,工业生产者购进价格指数,TRUE,hgyd,A01,月度数据
A0108,工业生产者出厂价格分类指数,TRUE,hgyd,A01,月度数据
A0109,分行业工业生产者出厂价格指数(上年同月=100)(2007-2013),FALSE,hgyd,A01,月度数据
A010A,分行业工业生产者出厂价格指数(上年同月=100)(2014-2017),FALSE,hgyd,A01,月度数据
A010B,分行业工业生产者出厂价格指数(上年同月=100)(2018-至今),FALSE,hgyd,A01,月度数据
A010C,分行业中类工业生产者出厂价格指数(上年同月=100)(2014-2017),TRUE,hgyd,A01,月度数据
A010D,分行业中类工业生产者出厂价格指数(上年同月=100)(2018-至今),TRUE,hgyd,A01,月度数据
A010D01,煤炭开采和洗选业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D02,石油和天然气开采业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D03,黑色金属矿采选业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D04,有色金属矿采选业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D05,非金属矿采选业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D06,开采专业及辅助性活动工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D07,农副食品加工业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D08,食品制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D09,酒、饮料及精制茶制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0A,烟草制品业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0B,纺织业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0C,纺织服装、服饰业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0D,皮革、毛皮、羽毛及其制品和制鞋业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0E,木材加工和木、竹、藤、棕、草制品业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0F,家具制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0G,造纸和纸制品业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0H,印刷和记录媒介复制业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0I,文教、工美、体育和娱乐用品制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0J,石油、煤炭及其他燃料加工业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0K,化学原料和化学制品制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0L,医药制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0M,化学纤维制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0N,橡胶和塑料制品业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0O,非金属矿物制品业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0P,黑色金属冶炼和压延加工业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0Q,有色金属冶炼和压延加工业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0R,金属制品业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0S,通用设备制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0T,专用设备制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0U,汽车制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0V,铁路、船舶、航空航天和其他运输设备制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0W,电气机械和器材制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0X,计算机、通信和其他电子设备制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0Y,仪器仪表制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D0Z,其他制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D10,废弃资源综合利用业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D11,金属制品、机械和设备修理业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D12,电力、热力生产和供应业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D13,燃气生产和供应业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010D14,水的生产和供应业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010D,月度数据
A010C01,煤炭开采和洗选业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C02,石油和天然气开采业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C03,黑色金属矿采选业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C04,有色金属矿采选业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C05,非金属矿采选业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C06,开采辅助活动工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C07,农副食品加工业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C08,食品制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C09,酒、饮料和精制茶制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0A,烟草制品业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0B,纺织业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0C,纺织服装、服饰业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0D,皮革、毛皮、羽毛及其制品和制鞋业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0E,木材加工和木、竹、藤、棕、草制品业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0F,家具制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0G,造纸和纸制品业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0H,印刷和记录媒介复制业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0I,文教、工美、体育和娱乐用品制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0J,石油加工、炼焦和核燃料加工业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0K,化学原料和化学制品制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0L,医药制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0M,化学纤维制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0N,橡胶和塑料制品业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0O,非金属矿物制品业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0P,黑色金属冶炼和压延加工业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0Q,有色金属冶炼和压延加工业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0R,金属制品业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0S,通用设备制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0T,专用设备制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0U,汽车制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0V,铁路、船舶、航空航天和其他运输设备制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0W,电气机械和器材制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0X,计算机、通信和其他电子设备制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0Y,仪器仪表制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C0Z,其他制造业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C10,废弃资源综合利用业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C11,金属制品、机械和设备修理业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C12,电力、热力生产和供应业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010C13,水的生产和供应业工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A010C,月度数据
A010801,工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A0108,月度数据
A010802,生产资料工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A0108,月度数据
A010803,生活资料工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A0108,月度数据
A010804,工业生产者出厂价格指数(上年同期=100),FALSE,hgyd,A0108,月度数据
A010805,生产资料工业生产者出厂价格指数(上年同期=100),FALSE,hgyd,A0108,月度数据
A010806,生活资料工业生产者出厂价格指数(上年同期=100),FALSE,hgyd,A0108,月度数据
A010807,工业生产者出厂价格指数(上月=100),FALSE,hgyd,A0108,月度数据
A010808,生产资料工业生产者出厂价格指数(上月=100),FALSE,hgyd,A0108,月度数据
A010809,生活资料工业生产者出厂价格指数(上月=100),FALSE,hgyd,A0108,月度数据
A01080A,按工业部门分工业生产者出厂价格指数(上年同月=100),FALSE,hgyd,A0108,月度数据
A010701,工业生产者购进价格指数(上年同月=100),FALSE,hgyd,A0107,月度数据
A010702,工业生产者购进价格指数(上年同期=100),FALSE,hgyd,A0107,月度数据
A010703,工业生产者购进价格指数(上月=100),FALSE,hgyd,A0107,月度数据
A010601,商品零售价格指数(上月=100),FALSE,hgyd,A0106,月度数据
A010602,城市商品零售价格指数(上月=100),FALSE,hgyd,A0106,月度数据
A010603,农村商品零售价格指数(上月=100),FALSE,hgyd,A0106,月度数据
A010501,商品零售价格指数(上年同期=100),FALSE,hgyd,A0105,月度数据
A010502,城市商品零售价格指数(上年同期=100),FALSE,hgyd,A0105,月度数据
A010503,农村商品零售价格指数(上年同期=100),FALSE,hgyd,A0105,月度数据
A010401,商品零售价格指数(上年同月=100),FALSE,hgyd,A0104,月度数据
A010402,城市商品零售价格指数(上年同月=100),FALSE,hgyd,A0104,月度数据
A010403,农村商品零售价格指数(上年同月=100),FALSE,hgyd,A0104,月度数据
A010301,全国居民消费价格分类指数(上月=100)(2016-),FALSE,hgyd,A0103,月度数据
A010302,全国居民消费价格分类指数(上月=100)(-2015),FALSE,hgyd,A0103,月度数据
A010303,食品类居民消费价格指数(上月=100),FALSE,hgyd,A0103,月度数据
A010304,城市居民消费价格分类指数(上月=100)(2016-),FALSE,hgyd,A0103,月度数据
A010305,城市居民消费价格分类指数(上月=100)(-2015),FALSE,hgyd,A0103,月度数据
A010306,食品类城市居民消费价格指数(上月=100),FALSE,hgyd,A0103,月度数据
A010307,农村居民消费价格分类指数(上月=100)(2016-),FALSE,hgyd,A0103,月度数据
A010308,农村居民消费价格分类指数(上月=100)(-2015),FALSE,hgyd,A0103,月度数据
